UID,VIP Level,Date Drawn,Trading Pairs,Coin,Commission Status,Source Type,Source,TakerVolume,MakerVolume,Interest,Fee Profit,Commissions
65511970,VIP 1,2023-12-01,IOTAUSDT,USDT,Settled,Client,API,21.76678,152.95821,0,0.0351509,0.01581787
80014246,VIP 1,2023-12-01,INJUSDT,USDT,Settled,Client,API,606.24045,8236.1046,0,1.68737959,0.75932011
77335932,VIP 1,2023-12-01,INJUSDT,USDT,Settled,Client,API,692.8255,9843.69995,0,2.01073487,0.90483013
75942108,VIP 3,2023-12-01,INJUSDT,USDT,Settled,Client,API,4248.04265,103294.69295,0,15.7356705,7.08105078
65511970,VIP 1,2023-12-01,INJUSDT,USDT,Settled,Client,API,471.9361,6445.00685,0,1.32301318,0.59535539
65511970,VIP 1,2023-11-30,PERPUSDT,USDT,Settled,Client,API,33444.49788,0,0,11.68261387,5.25717567
75917494,VIP 1,2023-11-30,PYTHUSDT,USDT,Settled,Client,API,251.2209,433.1804,0,0.16589981,0.07465488
77335932,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,683.01452,2415.74159,0,0.6738889,0.3032495
65511970,VIP 1,2023-11-30,ETHUSDT,USDT,Settled,Client,API,0,202.6756,0,0.03648162,0.01641671
80014246,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,172.21899,932.58485,0,0.22814208,0.10266376
75942108,VIP 3,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,2818.98386,6539.2976,0,1.75896871,0.79153568
65511970,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,158.64828,1975.93668,0,0.41126245,0.18506778
75917494,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,114.99642,353.33507,0,0.10579034,0.04760561
80014246,VIP 1,2023-11-30,INJUSDT,USDT,Settled,Client,API,584.2907,9195.09155,0,1.84739023,0.83132478
65511970,VIP 1,2023-11-30,INJUSDT,USDT,Settled,Client,API,744.65355,8447.14125,0,1.77893131,0.80051831
77335932,VIP 1,2023-11-30,INJUSDT,USDT,Settled,Client,API,743.7575,17934.08975,0,3.49586898,1.57313995
75917494,VIP 1,2023-11-30,INJUSDT,USDT,Settled,Client,API,1303.2983,17186.18275,0,3.53654731,1.59144527
75942108,VIP 3,2023-11-30,INJUSDT,USDT,Settled,Client,API,9105.8262,153491.5979,0,24.15679308,10.87055526
77335932,VIP 1,2023-11-30,BTCUSDT,USDT,Settled,Client,API,837.1,489.4515,0,0.33923131,0.15265404
80014246,VIP 1,2023-11-30,BTCUSDT,USDT,Settled,Client,API,799.1193,452.6158,0,0.36116263,0.16252313
65511970,VIP 1,2023-11-30,BTCUSDT,USDT,Settled,Client,API,608.7984,377.1002,0,0.28095751,0.12643084
75942108,VIP 3,2023-11-30,BTCUSDT,USDT,Settled,Client,API,8751.477,6366.729,0,3.5167852,1.58255329
75917494,VIP 1,2023-11-30,BTCUSDT,USDT,Settled,Client,API,760.6315,113.1156,0,0.28658184,0.1289618
65511970,VIP 1,2023-11-30,LINKUSDT,USDT,Settled,Client,API,1292.7543,530.5798,0,0.52986324,0.23843836
77335932,VIP 1,2023-11-30,LINKUSDT,USDT,Settled,Client,API,2221.8883,998.1714,0,0.95295436,0.42882933
75942108,VIP 3,2023-11-30,LINKUSDT,USDT,Settled,Client,API,17979.5056,7335.5256,0,6.32184172,2.84482857
75917494,VIP 1,2023-11-30,LINKUSDT,USDT,Settled,Client,API,2056.5931,1862.9224,0,1.02480301,0.46116118
80014246,VIP 1,2023-11-30,LINKUSDT,USDT,Settled,Client,API,1373.4577,554.8379,0,0.58058109,0.26126137
65511970,VIP 1,2023-11-29,PERPUSDT,USDT,Settled,Client,API,33539.5159,0,0,11.5675686,5.20540539
65511970,VIP 1,2023-11-29,SUPERUSDT,USDT,Settled,Client,,5616.521,0,0,2.04865867,0.9218959
77335932,VIP 1,2023-11-29,BTCUSDT,USDT,Settled,Client,API,0,756.1933,0,0.13611483,0.06125162
65511970,VIP 1,2023-11-29,BTCUSDT,USDT,Settled,Client,API,0,529.9467,0,0.09539045,0.04292565
75917494,VIP 1,2023-11-29,BTCUSDT,USDT,Settled,Client,API,0,642.7508,0,0.11569519,0.05206277
80014246,VIP 1,2023-11-29,BTCUSDT,USDT,Settled,Client,API,0,567.6401,0,0.10217527,0.04597882
75942108,VIP 3,2023-11-29,BTCUSDT,USDT,Settled,Client,API,0,7936.721,0,1.11114099,0.50001339
75917494,VIP 1,2023-11-29,LINKUSDT,USDT,Settled,Client,API,0,1438.4656,0,0.2589239,0.11651563
65511970,VIP 1,2023-11-29,LINKUSDT,USDT,Settled,Client,API,0,856.6381,0,0.15419491,0.06938758
77335932,VIP 1,2023-11-29,LINKUSDT,USDT,Settled,Client,API,0,1418.6099,0,0.25534988,0.11490732
75942108,VIP 3,2023-11-29,LINKUSDT,USDT,Settled,Client,API,0,12588.5585,0,1.76239835,0.79307907
80014246,VIP 1,2023-11-29,LINKUSDT,USDT,Settled,Client,API,0,947.6893,0,0.17058414,0.07676275
65511970,VIP 1,2023-11-29,SUPERUSDT,USDT,Settled,Client,API,0,17630.1696,0,3.17343055,1.42804369
80014246,VIP 1,2023-11-28,SOLUSDT,USDT,Settled,Client,API,365.1732,0,0,0.12781062,0.05751477
65511970,VIP 1,2023-11-28,BTCUSD,BTC,Settled,Client,API,31664,0,0,11.03809972,4.96412357
80014246,VIP 1,2023-11-28,BTCUSDT,USDT,Settled,Client,API,112.566,226.8841,0,0.08023726,0.03610673
77335932,VIP 1,2023-11-28,BTCUSDT,USDT,Settled,Client,API,224.7818,260.353,0,0.1255372,0.05649169
65511970,VIP 1,2023-11-28,BTCUSDT,USDT,Settled,Client,API,299.2415,260.7134,0,0.15166296,0.06824829
75942108,VIP 3,2023-11-28,BTCUSDT,USDT,Settled,Client,API,3631.9708,3457.6771,0,1.57366608,0.70814968
75917494,VIP 1,2023-11-28,BTCUSDT,USDT,Settled,Client,API,3755.9926,334.74,0,1.37485065,0.61868274
75917494,VIP 1,2023-11-28,ETHUSDT,USDT,Settled,Client,API,11282.7968,0,0,3.94897888,1.77704048
65511970,VIP 1,2023-11-27,BTCUSDT,USDT,Settled,Client,API,646860.4127,647913.54,0,343.02558164,154.36151144
75917494,VIP 1,2023-11-27,BTCUSDT,USDT,Settled,Client,API,0,1140.9487,0,0.20537077,0.09241684
75917494,VIP 1,2023-11-27,SOLUSDT,USDT,Settled,Client,API,447.1542,446.7921,0,0.23692655,0.10661693
65511970,VIP 1,2023-11-27,BTCUSDT,USDT,Settled,Client,API,859.1311,147.8245,0,0.3273043,0.1472869
80014246,VIP 1,2023-11-27,BTCUSDT,USDT,Settled,Client,API,336.1963,147.8054,0,0.14427369,0.06492314
77335932,VIP 1,2023-11-27,BTCUSDT,USDT,Settled,Client,API,2241.066,36.8675,0,0.79100925,0.35595415
75942108,VIP 3,2023-11-27,BTCUSDT,USDT,Settled,Client,API,10234.697,4705.9075,0,3.72923617,1.67815622
75942108,VIP 3,2023-11-27,ETHUSDT,USDT,Settled,Client,API,22531.4004,14569.8334,0,8.79919682,3.95963854
65511970,VIP 1,2023-11-27,ETHUSDT,USDT,Settled,Client,API,2192.216,873.8426,0,0.92456728,0.41605525
75917494,VIP 1,2023-11-27,ETHUSDT,USDT,Settled,Client,API,0,10146.8529,0,1.82643356,0.82189504
77335932,VIP 1,2023-11-27,ETHUSDT,USDT,Settled,Client,API,1085.8587,487.673,0,0.4678317,0.21052425
80014246,VIP 1,2023-11-27,ETHUSDT,USDT,Settled,Client,API,5244.928,2743.1038,0,2.32948349,1.04826755
77335932,VIP 1,2023-11-27,PYTHUSDT,USDT,Settled,Client,API,220.29,205.9026,0,0.11416401,0.05137373
75917494,VIP 1,2023-11-27,PYTHUSDT,USDT,Settled,Client,API,384.0576,422.5105,0,0.21047211,0.09471234
65511970,VIP 1,2023-11-26,ETHUSDT,USDT,Settled,Client,API,0,203.659,0,0.03665862,0.01649637
75917494,VIP 1,2023-11-26,ETHUSDT,USDT,Settled,Client,API,0,162.9296,0,0.02932733,0.01319729
75942108,VIP 3,2023-11-26,ETHUSDT,USDT,Settled,Client,API,0,3339.7944,0,0.46757122,0.21040704
80014246,VIP 1,2023-11-26,ETHUSDT,USDT,Settled,Client,API,0,427.9002,0,0.07702204,0.03465991
75942108,VIP 3,2023-11-26,BTCUSDT,USDT,Settled,Client,API,0,5523.1565,0,0.77324194,0.34795883
77335932,VIP 1,2023-11-26,PYTHUSDT,USDT,Settled,Client,API,4.9027,3157.823,0,0.57012445,0.25655533
75917494,VIP 1,2023-11-26,PYTHUSDT,USDT,Settled,Client,API,0,3294.7107,0,0.59304846,0.26687106
65511970,VIP 1,2023-11-26,PYTHUSDT,USDT,Settled,Client,API,0,1851.2668,0,0.33322858,0.14995218
75942108,VIP 3,2023-11-25,BTCUSDT,USDT,Settled,Client,API,453.5388,1320.0395,0,0.34354413,0.15459482
75917494,VIP 1,2023-11-25,PYTHUSDT,USDT,Settled,Client,API,0,931.1843,0,0.16761342,0.07542554
77335932,VIP 1,2023-11-25,PYTHUSDT,USDT,Settled,Client,API,0,907.6229,0,0.16337231,0.07351701
80014246,VIP 1,2023-11-25,PYTHUSDT,USDT,Settled,Client,API,0,222.9724,0,0.04013513,0.01806067
65511970,VIP 1,2023-11-25,PYTHUSDT,USDT,Settled,Client,API,0,559.4439,0,0.10070034,0.04531463
75942108,VIP 3,2023-11-25,PYTHUSDT,USDT,Settled,Client,API,0,2685.5051,0,0.375971,0.16918661
65511970,VIP 1,2023-11-25,SOLUSDT,USDT,Settled,Client,API,263.772,0,0,0.0923202,0.04154408
75917494,VIP 1,2023-11-25,SOLUSDT,USDT,Settled,Client,API,246.2586,122.5576,0,0.10825087,0.04871287
75942108,VIP 3,2023-11-25,SOLUSDT,USDT,Settled,Client,API,1166.936,1115.1363,0,0.50619989,0.22778995
80014246,VIP 1,2023-11-24,BTCUSDT,USDT,Settled,Client,API,0,230.1342,0,0.04142416,0.01864087
75942108,VIP 3,2023-11-24,BTCUSDT,USDT,Settled,Client,API,0,7756.7379,0,1.08594331,0.48867448
75942108,VIP 3,2023-11-24,ETHUSDT,USDT,Settled,Client,API,0,14047.5059,0,1.96665083,0.88499287
75942108,VIP 3,2023-11-24,SOLUSDT,USDT,Settled,Client,API,0,5038.452,0,0.70538328,0.31742247
75917494,VIP 1,2023-11-24,SOLUSDT,USDT,Settled,Client,API,0,442.7076,0,0.07968737,0.03585931
77335932,VIP 1,2023-11-24,SOLUSDT,USDT,Settled,Client,API,0,334.022,0,0.06012396,0.02705578
75942108,VIP 3,2023-11-23,BTCUSDT,USDT,Settled,Client,API,0,3070.3696,0,0.42985176,0.19343327
77335932,VIP 1,2023-11-23,BTCUSDT,USDT,Settled,Client,API,0,1591.4826,0,0.28646689,0.12891007
80014246,VIP 1,2023-11-23,BTCUSDT,USDT,Settled,Client,API,0,148.0899,0,0.0266562,0.01199527
65511970,VIP 1,2023-11-23,BTCUSDT,USDT,Settled,Client,API,0,555.2238,0,0.09994031,0.04497311
75917494,VIP 1,2023-11-23,BTCUSDT,USDT,Settled,Client,API,0,1703.0023,0,0.30654043,0.13794317
75917494,VIP 1,2023-11-23,SOLUSDT,USDT,Settled,Client,API,0,2104.1709,0,0.37875083,0.1704378
75942108,VIP 3,2023-11-23,SOLUSDT,USDT,Settled,Client,API,0,27940.5652,0,3.91167923,1.76025547
80014246,VIP 1,2023-11-23,SOLUSDT,USDT,Settled,Client,API,0,1864.4732,0,0.3356053,0.15102223
77335932,VIP 1,2023-11-23,SOLUSDT,USDT,Settled,Client,API,0,2843.3101,0,0.51179587,0.23030801
65511970,VIP 1,2023-11-23,SOLUSDT,USDT,Settled,Client,API,0,1374.795,0,0.24746319,0.11135833
80014246,VIP 1,2023-11-23,ETHUSDT,USDT,Settled,Client,API,0,1656.8506,0,0.29823314,0.13420488
65511970,VIP 1,2023-11-23,ETHUSDT,USDT,Settled,Client,API,0,776.9958,0,0.13985929,0.06293663
75942108,VIP 3,2023-11-23,ETHUSDT,USDT,Settled,Client,API,0,14027.895,0,1.96390533,0.88375734
77335932,VIP 1,2023-11-23,ETHUSDT,USDT,Settled,Client,API,0,368.0686,0,0.06625239,0.02981353
75917494,VIP 1,2023-11-23,ETHUSDT,USDT,Settled,Client,API,0,674.6882,0,0.12144391,0.05464971
75917494,VIP 1,2023-11-22,SOLUSDT,USDT,Settled,Client,API,0,1485.6552,0,0.267418,0.120338
75942108,VIP 3,2023-11-22,SOLUSDT,USDT,Settled,Client,API,0,9509.5586,0,1.33133825,0.59910214
80014246,VIP 1,2023-11-22,SOLUSDT,USDT,Settled,Client,API,0,446.3728,0,0.08034713,0.03615617
65511970,VIP 1,2023-11-22,SOLUSDT,USDT,Settled,Client,API,40.7926,884.6878,0,0.17352128,0.07808449
75917494,VIP 1,2023-11-22,ETHUSDT,USDT,Settled,Client,API,8747.8965,3256.5171,0,3.64793691,1.64157154
80014246,VIP 1,2023-11-22,ZRXUSDT,USDT,Settled,Client,API,282.6594,0,0,0.09898762,0.04454442
80014246,VIP 1,2023-11-22,DYDXUSDT,USDT,Settled,Client,API,54.897,0,0,0.01921395,0.00864627
80014246,VIP 1,2023-11-22,ETHUSDT,USDT,Settled,Client,API,7283.2985,433.927,0,2.62726141,1.18226756
77335932,VIP 1,2023-11-22,SOLUSDT,USDT,Settled,Client,API,119.218,1398.2318,0,0.29340807,0.13203355
65511970,VIP 1,2023-11-22,ETHUSDT,USDT,Settled,Client,API,0,7188.1308,0,1.29386361,0.58223852
75942108,VIP 3,2023-11-22,ETHUSDT,USDT,Settled,Client,API,18419.9714,87308.2887,0,17.63106286,7.93397812
65511970,VIP 1,2023-11-22,BTCUSDT,USDT,Settled,Client,API,551805.0152,245950.264,0,238.1696203,107.17632774
65511970,VIP 1,2023-11-22,BTCUSDT,USDT,Settled,Client,API,0,11722.1554,0,2.10998803,0.94949455
75917494,VIP 1,2023-11-22,BTCUSDT,USDT,Settled,Client,API,11998.965,7841.0311,0,5.61102341,2.52496043
75942108,VIP 3,2023-11-22,BTCUSDT,USDT,Settled,Client,API,23138.378,145902.3575,0,27.65511278,12.44480062
77335932,VIP 1,2023-11-22,ETHUSDT,USDT,Settled,Client,API,0,2263.7679,0,0.40747827,0.18336515
80014246,VIP 1,2023-11-22,BTCUSDT,USDT,Settled,Client,API,12875.5818,4325.0281,0,5.28495874,2.37823137
77335932,VIP 1,2023-11-22,BTCUSDT,USDT,Settled,Client,API,0,26685.0423,0,4.80330769,2.16148838
65511970,VIP 1,2023-11-22,BTCUSD,BTC,Settled,Client,API,21606,0,0,7.5650933,3.40231141
65511970,VIP 1,2023-11-21,ETHUSDT,USDT,Settled,Client,API,20.08,6711.1554,0,1.21503609,0.5467661
65511970,VIP 1,2023-11-21,BTCUSDT,USDT,Settled,Client,API,0,71.9395,0,0.01294912,0.00582709
65511970,VIP 1,2023-11-21,BTCUSDT,USDT,Settled,Client,API,399875.8353,0,0,136.58959896,61.46531915
80014246,VIP 1,2023-11-21,ETHUSDT,USDT,Settled,Client,API,0,7159.1085,0,1.28863964,0.57988768
75942108,VIP 3,2023-11-21,ETHUSDT,USDT,Settled,Client,API,80.3316,100176.3512,0,14.04878874,6.32195474
80014246,VIP 1,2023-11-21,BTCUSDT,USDT,Settled,Client,API,0,8754.7328,0,1.575852,0.70913327
75917494,VIP 1,2023-11-21,ETHUSDT,USDT,Settled,Client,API,20.0886,11489.8087,0,2.07519671,0.93383838
65511970,VIP 1,2023-11-21,BTCUSDT,USDT,Settled,Client,API,411.29,7964.6124,0,1.57758183,0.70991168
75917494,VIP 1,2023-11-21,BTCUSDT,USDT,Settled,Client,API,224.5074,13219.4174,0,2.45807283,1.10613261
77335932,VIP 1,2023-11-21,BTCUSDT,USDT,Settled,Client,API,298.6888,13619.2711,0,2.55600997,1.15020433
65511970,VIP 1,2023-11-21,YFIUSDT,USDT,Settled,Client,API,5762.22,0,0,2.0273397,0.91230286
75942108,VIP 3,2023-11-21,BTCUSDT,USDT,Settled,Client,API,561.4575,855556.8194,0,119.94639213,53.97587616
65511970,VIP 1,2023-11-21,FETUSDT,USDT,Settled,Client,,14444.6409,0,0,5.23754058,2.35689318
77335932,VIP 1,2023-11-21,ETHUSDT,USDT,Settled,Client,API,621.7949,1793.2069,0,0.54040559,0.24318233
65511970,VIP 1,2023-11-21,RNDRUSDT,USDT,Settled,Client,,40362.606495,0,0,14.71358532,6.6211131
65511970,VIP 1,2023-11-21,FETUSDT,USDT,Settled,Client,API,0,14903.51725,0,2.68263312,1.20718487
65511970,VIP 1,2023-11-21,RNDRUSDT,USDT,Settled,Client,API,0,20355,0,3.66390003,1.64875496
65511970,VIP 1,2023-11-20,RNDRUSDT,USDT,Settled,Client,API,20457.78446,0,0,7.10659313,3.19796655
77335932,VIP 1,2023-11-20,ETHUSDT,USDT,Settled,Client,API,0,347.5232,0,0.06255422,0.02814935
80014246,VIP 1,2023-11-20,ETHUSDT,USDT,Settled,Client,API,0,123.315,0,0.0221967,0.00998851
75942108,VIP 3,2023-11-20,ETHUSDT,USDT,Settled,Client,API,0,123.315,0,0.0172641,0.00776884
65511970,VIP 1,2023-11-20,ETHUSDT,USDT,Settled,Client,API,0,123.2742,0,0.02218936,0.00998521
75917494,VIP 1,2023-11-20,ETHUSDT,USDT,Settled,Client,API,0,123.2742,0,0.02218936,0.00998521
77335932,VIP 1,2023-11-20,BTCUSDT,USDT,Settled,Client,API,0,36.6811,0,0.0066026,0.00297117
75942108,VIP 3,2023-11-20,NEARUSDT,USDT,Settled,Client,API,0,19456.17,0,2.72386383,1.22573866
75942108,VIP 3,2023-11-20,AGIXUSDT,USDT,Settled,Client,API,1503.5489,17987.3588,0,2.96929499,1.33618265
75942108,VIP 3,2023-11-20,BTCUSDT,USDT,Settled,Client,API,201333.7771,627124.7916,0,148.19760425,66.68892143
75942108,VIP 3,2023-11-20,AVAXUSDT,USDT,Settled,Client,API,0,19466.1675,0,2.72526345,1.2263685
75942108,VIP 3,2023-11-20,WLDUSDT,USDT,Settled,Client,API,48915.4408,0,0,14.6293868,6.58322378
75942108,VIP 3,2023-11-20,SOLUSDT,USDT,Settled,Client,API,39239.2609,70960.0932,0,21.7438509,9.78473262
75942108,VIP 3,2023-11-20,THETAUSDT,USDT,Settled,Client,API,68442.53791,0,0,20.40763732,9.18343627
80014246,VIP 1,2023-11-19,BTCUSDT,USDT,Settled,Client,API,0,36.9333,0,0.006648,0.0029916
65511970,VIP 1,2023-11-19,NEARUSDT,USDT,Settled,Client,API,0,21402.99,0,3.8525382,1.73364219
65511970,VIP 1,2023-11-19,1000BONKUSDT,USDT,Settled,Client,API,0,1305.76855,0,0.23503842,0.10576716
77335932,VIP 1,2023-11-19,BTCUSDT,USDT,Settled,Client,API,0,256.9394,0,0.0462491,0.02081209
75942108,VIP 3,2023-11-19,ETHUSDT,USDT,Settled,Client,API,0,254.953,0,0.03569345,0.01606201
75942108,VIP 3,2023-11-19,BTCUSDT,USDT,Settled,Client,API,0,294.2162,0,0.04119027,0.01853561
77335932,VIP 1,2023-11-19,ETHUSDT,USDT,Settled,Client,API,0,313.6286,0,0.05645319,0.02540388
80014246,VIP 1,2023-11-19,ETHUSDT,USDT,Settled,Client,API,0,294.0598,0,0.0529308,0.02381882
65511970,VIP 1,2023-11-19,ETHUSDT,USDT,Settled,Client,API,0,274.2874,0,0.04937177,0.02221725
65511970,VIP 1,2023-11-19,RNDRUSDT,USDT,Settled,Client,API,0,69.836745,0,0.01257067,0.00565676
75917494,VIP 1,2023-11-19,RNDRUSDT,USDT,Settled,Client,API,0,136.97869,0,0.02465624,0.01109523
75917494,VIP 1,2023-11-19,ETHUSDT,USDT,Settled,Client,API,0,293.7758,0,0.05287968,0.0237958
75942108,VIP 3,2023-11-19,RNDRUSDT,USDT,Settled,Client,API,0,425.545735,0,0.05957644,0.02680936
77335932,VIP 1,2023-11-19,RNDRUSDT,USDT,Settled,Client,API,5.1012,125.24294,0,0.02432921,0.01094807
65511970,VIP 1,2023-11-19,BTCUSDT,USDT,Settled,Client,API,0,475.4088,0,0.08557363,0.03850811
75917494,VIP 1,2023-11-19,BTCUSDT,USDT,Settled,Client,API,0,402.636,0,0.07247451,0.0326135
65511970,VIP 1,2023-11-18,BTCUSDT,USDT,Settled,Client,API,73.1838,0,0,0.02561433,0.01152644
80014246,VIP 1,2023-11-18,BTCUSDT,USDT,Settled,Client,API,0,36.7496,0,0.00661493,0.00297671
65511970,VIP 1,2023-11-18,RNDRUSDT,USDT,Settled,Client,API,0,306.89668,0,0.05524173,0.02485846
77335932,VIP 1,2023-11-18,RNDRUSDT,USDT,Settled,Client,API,36.762555,687.85237,0,0.1369387,0.06162202
75917494,VIP 1,2023-11-18,RNDRUSDT,USDT,Settled,Client,API,0,573.89477,0,0.10330138,0.04648529
75942108,VIP 3,2023-11-18,RNDRUSDT,USDT,Settled,Client,API,0,2139.011805,0,0.29946198,0.1347576
65511970,VIP 1,2023-11-18,DOGEUSDT,USDT,Settled,Client,,7534.27818,0,0,2.77422162,1.24839965
75917494,VIP 1,2023-11-18,DYDXUSDT,USDT,Settled,Client,API,255.3816,0,0,0.07661448,0.03447651
77335932,VIP 1,2023-11-18,DYDXUSDT,USDT,Settled,Client,API,32.2518,0,0,0.01128813,0.00507965
65511970,VIP 1,2023-11-18,DYDXUSDT,USDT,Settled,Client,API,193.8988,0,0,0.06786458,0.03053906
65511970,VIP 1,2023-11-18,YFIUSDT,USDT,Settled,Client,API,6132.7865,0,0,2.14827152,0.96672215
77335932,VIP 1,2023-11-18,BTCUSDT,USDT,Settled,Client,API,0,769.1119,0,0.13844017,0.06229804
80014246,VIP 1,2023-11-18,ETHUSDT,USDT,Settled,Client,API,157.5736,213.7401,0,0.09362403,0.04213075
75942108,VIP 3,2023-11-18,DYDXUSDT,USDT,Settled,Client,API,9810.6205,4127.0507,0,3.43819053,1.54718566
77335932,VIP 1,2023-11-18,ZRXUSDT,USDT,Settled,Client,API,3761.8373,1088.2347,0,1.54030985,0.69313935
65511970,VIP 1,2023-11-18,ZRXUSDT,USDT,Settled,Client,API,1295.9511,644.9244,0,0.56968823,0.25635966
75917494,VIP 1,2023-11-18,ZRXUSDT,USDT,Settled,Client,API,2979.018,1086.7964,0,1.23748334,0.55686746
75942108,VIP 3,2023-11-18,ETHUSDT,USDT,Settled,Client,API,0,623.4606,0,0.08728458,0.039278
65511970,VIP 1,2023-11-18,ETHUSDT,USDT,Settled,Client,API,0,682.8394,0,0.12291117,0.05530995
75917494,VIP 1,2023-11-18,ETHUSDT,USDT,Settled,Client,API,39.2396,623.728,0,0.12600495,0.05670213
77335932,VIP 1,2023-11-18,ETHUSDT,USDT,Settled,Client,API,0,721.6065,0,0.12988926,0.05845006
75942108,VIP 3,2023-11-18,BTCUSDT,USDT,Settled,Client,API,951.5714,7191.3244,0,1.29225692,0.58151552
75917494,VIP 1,2023-11-18,BTCUSDT,USDT,Settled,Client,API,73.163,878.5918,0,0.18741177,0.08433525
65511970,VIP 1,2023-11-17,DOGEUSDT,USDT,Settled,Client,API,0,7836.18264,0,1.41051288,0.63473079
65511970,VIP 1,2023-11-17,NEARUSDT,USDT,Settled,Client,API,21399.2638,0,0,7.49606772,3.37323041
65511970,VIP 1,2023-11-17,YFIUSDT,USDT,Settled,Client,API,77579.4585,0,0,27.17446467,12.22850887
65511970,VIP 1,2023-11-17,BTCUSDT,USDT,Settled,Client,API,72044.1856,0,0,25.31995762,11.39398079
65511970,VIP 1,2023-11-17,SOLUSDT,USDT,Settled,Client,API,14832.9772,0,0,5.26906681,2.37107999
77335932,VIP 1,2023-11-17,ETHUSDT,USDT,Settled,Client,API,0,1246.1936,0,0.224315,0.10094155
80014246,VIP 1,2023-11-17,ETHUSDT,USDT,Settled,Client,API,0,894.3527,0,0.16098361,0.07244249
75942108,VIP 3,2023-11-17,ETHUSDT,USDT,Settled,Client,API,0,1187.4569,0,0.16624411,0.07480968
75917494,VIP 1,2023-11-17,ETHUSDT,USDT,Settled,Client,API,0,1226.5802,0,0.22078459,0.09935287
65511970,VIP 1,2023-11-17,ETHUSDT,USDT,Settled,Client,API,235.1112,1267.5179,0,0.31044226,0.13969874
65511970,VIP 1,2023-11-17,TIAUSDT,USDT,Settled,Client,API,12633.22702,0,0,4.73183668,2.12932606
65511970,VIP 1,2023-11-17,ZRXUSDT,USDT,Settled,Client,API,0,559.8112,0,0.10076603,0.04534467
77335932,VIP 1,2023-11-17,ZRXUSDT,USDT,Settled,Client,API,0,944.8343,0,0.1700702,0.07653155
75942108,VIP 3,2023-11-17,ZRXUSDT,USDT,Settled,Client,API,0,13932.3766,0,1.95053277,0.87773963
75917494,VIP 1,2023-11-17,ZRXUSDT,USDT,Settled,Client,API,0,943.8804,0,0.16989852,0.07645426
75942108,VIP 3,2023-11-17,SOLUSDT,USDT,Settled,Client,API,0,19800.1318,0,2.77201852,1.24740825
75942108,VIP 3,2023-11-17,BTCUSDT,USDT,Settled,Client,API,0,87687.6791,0,12.27627519,5.52432371
65511970,VIP 1,2023-11-17,1000BONKUSDT,USDT,Settled,Client,API,0,5641.18194,0,1.01541301,0.45693544
75942108,VIP 3,2023-11-17,AVAXUSDT,USDT,Settled,Client,API,184.275,29861.265,0,4.2358596,1.90613642
75917494,VIP 1,2023-11-17,DYDXUSDT,USDT,Settled,Client,API,0,2207.2986,0,0.39731381,0.17879114
65511970,VIP 1,2023-11-17,DYDXUSDT,USDT,Settled,Client,API,0,1246.3523,0,0.22434348,0.1009545
75917494,VIP 1,2023-11-17,BTCUSDT,USDT,Settled,Client,API,109.8546,9109.0249,0,1.67807368,0.75513304
77335932,VIP 1,2023-11-17,BTCUSDT,USDT,Settled,Client,API,329.673,9150.2441,0,1.76427514,0.79392366
65511970,VIP 1,2023-11-17,SOLUSDT,USDT,Settled,Client,API,0,889.224,0,0.16006035,0.07202712
80014246,VIP 1,2023-11-17,BTCUSDT,USDT,Settled,Client,API,0,5431.35,0,0.97764308,0.4399393
77335932,VIP 1,2023-11-17,DYDXUSDT,USDT,Settled,Client,API,151.1928,3442.3883,0,0.67495293,0.30372851
75917494,VIP 1,2023-11-17,SOLUSDT,USDT,Settled,Client,API,1364.2096,17027.7144,0,3.54246255,1.59410731
80014246,VIP 1,2023-11-17,SOLUSDT,USDT,Settled,Client,API,670.0616,9464.0641,0,1.93805373,0.87212344
65511970,VIP 1,2023-11-17,ORDIUSDT,USDT,Settled,Client,API,0,2626.04116,0,0.4726877,0.21270917
80014246,VIP 1,2023-11-17,ZRXUSDT,USDT,Settled,Client,API,0,893.5392,0,0.16083714,0.07237657
65511970,VIP 1,2023-11-17,ORBSUSDT,USDT,Settled,Client,API,28698.714,9855.2508,0,12.02853552,5.41284004
75942108,VIP 3,2023-11-17,DYDXUSDT,USDT,Settled,Client,API,0,22223.5205,0,3.11129331,1.40008142
77335932,VIP 1,2023-11-17,ORDIUSDT,USDT,Settled,Client,API,0,6161.93987,0,1.10914959,0.49911686
77335932,VIP 1,2023-11-17,AVAXUSDT,USDT,Settled,Client,API,148.48,11685.47,0,2.1553526,0.9699079
75917494,VIP 1,2023-11-17,AVAXUSDT,USDT,Settled,Client,API,0,866.244,0,0.15592392,0.07016569
80014246,VIP 1,2023-11-17,ORDIUSDT,USDT,Settled,Client,API,1124.12252,4290.1752,0,1.15006689,0.51752947
65511970,VIP 1,2023-11-17,AVAXUSDT,USDT,Settled,Client,API,255.7555,1425.838,0,0.34037889,0.1531702
75942108,VIP 3,2023-11-17,ORDIUSDT,USDT,Settled,Client,API,417.24012,17881.14268,0,2.62853234,1.18283925
